_id,slug,title,link,total_price,rent_price,price_per_meter,meter_area,rooms,created_at,Street,City,Province
64562606,3-pokojowe-mieszkanie-55m2-balkon-bez-prowizji-ID4mTGm,3-pokojowe mieszkanie 55m2 + balkon Bez Prowizji,https://www.otodom.pl/pl/oferta3-pokojowe-mieszkanie-55m2-balkon-bez-prowizji-ID4mTGm,1029112PLN,,18400PLN,55.93,THREE,2023-08-31 10:35:10,ul. Powsińska,Warszawa,mazowieckie
64472945,2-pokojowe-mieszkanie-39m2-ogrodek-bez-prowizji-ID4mvmd,2-pokojowe mieszkanie 39m2 + ogródek Bez Prowizji,https://www.otodom.pl/pl/oferta2-pokojowe-mieszkanie-39m2-ogrodek-bez-prowizji-ID4mvmd,,,,39.44,TWO,2023-08-01 15:41:30,ul. Piotra Wysockiego,Warszawa,mazowieckie
64562562,2-pokojowe-mieszkanie-51m2-loggia-bezposrednio-ID4mTFE,2-pokojowe mieszkanie 51m2 + loggia Bezpośrednio,https://www.otodom.pl/pl/oferta2-pokojowe-mieszkanie-51m2-loggia-bezposrednio-ID4mTFE,912258PLN,,17700PLN,51.54,TWO,2023-08-31 10:34:59,ul. Powsińska,Warszawa,mazowieckie
64492330,ustawne-4-pokoje-widna-kuchnia-wroclawska-ID4mBoS,"Ustawne 4 pokoje, widna kuchnia. Wrocławska",https://www.otodom.pl/pl/ofertaustawne-4-pokoje-widna-kuchnia-wroclawska-ID4mBoS,925000PLN,1150PLN,11505PLN,80.4,FOUR,2023-08-07 19:02:30,ul. Wrocławska,Warszawa,mazowieckie
64528360,specjana-oferta-gotowka-do-negocjacji-ID4mKM0,"Specjana Oferta, Gotówka, Do Negocjacji",https://www.otodom.pl/pl/ofertaspecjana-oferta-gotowka-do-negocjacji-ID4mKM0,550000PLN,,9167PLN,60,TWO,2023-08-21 09:45:17,ul. Literacka,Warszawa,mazowieckie
64482414,apartament-z-tarasem-ogrodem-komorka-i-garazem-ID4myOV,"Apartament z tarasem, ogrodem, komórką i garażem",https://www.otodom.pl/pl/ofertaapartament-z-tarasem-ogrodem-komorka-i-garazem-ID4myOV,1950000PLN,900PLN,22941PLN,85,THREE,2023-08-03 22:26:04,,Warszawa,mazowieckie
64533525,4-pokojowe-mieszkanie-75m2-taras-bezposrednio-ID4mM7j,4-pokojowe mieszkanie 75m2 + taras Bezpośrednio,https://www.otodom.pl/pl/oferta4-pokojowe-mieszkanie-75m2-taras-bezposrednio-ID4mM7j,1498700PLN,,19795PLN,75.71,FOUR,2023-08-22 11:53:07,ul. Fajansowa,Warszawa,mazowieckie
64556506,apartamenty-przyjaciol-mieszkanie-nr-30-ID4mS5Y,Apartamenty Przyjaciół | mieszkanie nr 30,https://www.otodom.pl/pl/ofertaapartamenty-przyjaciol-mieszkanie-nr-30-ID4mS5Y,524000PLN,,11095PLN,47.23,TWO,2023-08-29 14:09:32,,Warszawa,mazowieckie
64556427,apartamenty-przyjaciol-mieszkanie-nr-23-ID4mS4H,Apartamenty Przyjaciół | mieszkanie nr 23,https://www.otodom.pl/pl/ofertaapartamenty-przyjaciol-mieszkanie-nr-23-ID4mS4H,639000PLN,,11063PLN,57.76,THREE,2023-08-29 14:00:11,,Warszawa,mazowieckie
64541240,mieszkanie-w-kameralnym-budynku-infinity-wilanow-ID4mO7K,Mieszkanie w kameralnym budynku Infinity Wilanów,https://www.otodom.pl/pl/ofertamieszkanie-w-kameralnym-budynku-infinity-wilanow-ID4mO7K,627000PLN,550PLN,19527PLN,32.11,ONE,2023-08-24 12:02:05,ul. Herbu Janina,Warszawa,mazowieckie
